ID,번호,유형,공고명,지역,게시일,마감일,상태,조회수,URL
LH_lease_523,1067,매입임대,[대전충남] 기존주택 등 매입임대주택 예비입주자 모집,대전광역시 외,2025.03.26,2025.04.11,접수마감,44602,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017571&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_524,1069,매입임대,[안성시] 2025년 기존주택 등 매입임대주택 예비입주자 모집 공고,경기도,2025.03.26,2025.04.09,접수마감,4946,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017819&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_525,1070,영구임대,인천검단 AA35-2블록 영구임대주택 추가모집 공고('25.03.26.),인천광역시,2025.03.26,2025.04.10,접수마감,27463,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017784&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_526,1071,국민임대,인천검단 AA35-2블록 국민임대 추가모집,인천광역시,2025.03.26,2025.04.10,접수마감,68272,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017823&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_527,1072,매입임대,[경남지역본부]25-1차 청년매입임대 예비입주자 모집공고,경상남도,2025.03.27,2025.04.09,접수마감,25679,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017750&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_528,1073,매입임대,[서울지역본부] 25년 1차 신혼신생아 매입임대Ⅱ(전세형) 예비입주자 모집공고,서울특별시,2025.03.27,2025.04.09,접수마감,99860,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017824&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_529,1074,매입임대,[서울지역본부] 25년 1차 신혼·신생아 매입임대주택Ⅰ 예비입주자 모집공고,서울특별시,2025.03.27,2025.04.09,접수마감,98863,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017821&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_530,1075,매입임대,[수원시] 2025년 기존주택 등 매입임대주택 예비입주자 모집 공고,경기도,2025.03.27,2025.04.09,접수마감,48941,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017799&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_531,1076,매입임대,[안산시] 2025년 기존주택 등 매입임대주택 예비입주자 모집 공고,경기도,2025.03.27,2025.04.09,접수마감,28016,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017800&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_532,1077,매입임대,[용인시] 2025년 기존주택 등 매입임대주택 예비입주자 모집 공고,경기도,2025.03.27,2025.04.09,접수마감,27928,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017802&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_533,1078,매입임대,[여주시] 2025년 기존주택 등 매입임대주택 예비입주자 모집 공고,경기도,2025.03.27,2025.04.09,접수마감,6320,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017803&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_534,1079,매입임대,[이천시] 2025년 기존주택 등 매입임대주택 예비입주자 모집 공고,경기도,2025.03.27,2025.04.09,접수마감,9215,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017804&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_535,1080,매입임대,[화성시] 2025년 기존주택 등 매입임대주택 예비입주자 모집 공고,경기도,2025.03.27,2025.04.09,접수마감,27557,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017806&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_536,1081,매입임대,[오산시] 2025년 기존주택 등 매입임대주택 예비입주자 모집 공고,경기도,2025.03.27,2025.04.09,접수마감,14290,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017807&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_537,1082,매입임대,[광명시] 2025년 기존주택 등 매입임대주택 예비입주자 모집 공고,경기도,2025.03.27,2025.04.09,접수마감,21823,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017808&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_538,1083,매입임대,[시흥시] 2025년 기존주택 등 매입임대주택 예비입주자 모집 공고,경기도,2025.03.27,2025.04.09,접수마감,22946,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017809&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_539,1084,매입임대,[평택시] 2025년 기존주택 등 매입임대주택 예비입주자 모집 공고,경기도,2025.03.27,2025.04.09,접수마감,20003,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017817&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_540,1085,매입임대,[경기남부] 25년 1차 청년 매입임대주택 예비입주자 모집공고,경기도,2025.03.27,2025.04.09,접수마감,79905,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017787&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_541,1086,매입임대,[경기북부] 25년 1차 신혼·신생아 매입임대Ⅰ예비입주자 모집 공고,경기도,2025.03.27,2025.04.09,접수마감,37850,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017795&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_542,1087,매입임대,[경기북부] 25년 1차 신혼·신생아 매입임대Ⅱ(전세형) 예비입주자 모집 공고,경기도,2025.03.27,2025.04.09,접수마감,51093,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017797&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_543,1088,매입임대,[제주지역본부] 신혼·신생아 매입임대주택Ⅱ(전세형) 예비입주자 모집공고,제주특별자치도,2025.03.27,2025.04.09,접수마감,10440,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017719&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_544,1089,매입임대,"[인천지역본부] 25년 1차 신혼·신생아Ⅰ 예비입주자 모집공고(인천,부천)",인천광역시 외,2025.03.27,2025.04.09,접수마감,40361,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017814&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_545,1090,매입임대,"[인천지역본부] 25년 1차 청년 매입임대 예비입주자 모집공고(인천,부천)",인천광역시 외,2025.03.27,2025.04.09,접수마감,111766,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017794&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_546,1091,매입임대,[강원지역본부] 25년1차 기숙사형 매입임대 예비입주자 모집공고,강원특별자치도,2025.03.27,2025.04.09,접수마감,3391,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017825&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_547,1092,매입임대,"[인천지역본부] 25년 1차 신혼·신생아Ⅱ(전세형) 예비입주자 모집공고(인천,부천)",인천광역시 외,2025.03.27,2025.04.09,접수마감,36850,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017818&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_548,1093,매입임대,[서울지역본부] 25년 1차 청년 매입임대주택 예비입주자 모집공고,서울특별시,2025.03.27,2025.04.09,접수마감,585858,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017788&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_549,1094,매입임대,[경남지역본부]25-1차 신혼신생아매입임대2(전세형) 예비입주자 모집공고,경상남도,2025.03.27,2025.04.09,접수마감,11427,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017820&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_550,1095,매입임대,[충북지역본부]청년 매입임대주택 예비입주자 모집 공고(250327),충청북도,2025.03.27,2025.04.09,접수마감,29328,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017776&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_551,1096,매입임대,[충북지역본부]신혼·신생아 매입임대주택Ⅰ 예비입주자 모집공고(250327),충청북도,2025.03.27,2025.04.09,접수마감,11103,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017783&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_552,1097,매입임대,[부산울산]신혼부부Ⅰ 매입임대주택 예비입주자 모집 공고,부산광역시 외,2025.03.27,2025.04.09,접수마감,25063,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017805&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_553,1098,매입임대,[제주지역본부] 신혼·신생아Ⅰ 매입임대주택 예비입주자 모집공고,제주특별자치도,2025.03.27,2025.04.09,접수마감,8960,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017714&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_554,1099,매입임대,[경기북부] 25년 1차 청년매입임대 예비입주자 모집공고,경기도,2025.03.27,2025.04.09,접수마감,131043,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017766&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_555,1100,매입임대,[경남지역본부]25-1차 신혼부부매입임대1 예비입주자 모집공고,경상남도,2025.03.27,2025.04.09,접수마감,9945,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017816&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_556,1101,매입임대,[부산광역시]신혼부부Ⅱ(전세형) 매입임대주택 예비입주자 모집공고,부산광역시,2025.03.27,2025.04.09,접수마감,26387,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017812&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_557,1102,매입임대,[부산울산]청년매입임대주택 예비입주자 모집 공고,부산광역시 외,2025.03.27,2025.04.09,접수마감,67755,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017798&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_558,1103,매입임대,[경기남부] 25년 1차 신혼·신생아 매입임대주택Ⅰ 예비입주자 모집공고,경기도,2025.03.27,2025.04.09,접수마감,46810,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017793&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_559,1104,매입임대,[경기남부] 25년 1차 신혼·신생아 매입임대주택Ⅱ(전세형) 예비입주자 모집공고,경기도,2025.03.27,2025.04.09,접수마감,46567,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017796&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_560,1105,매입임대,[강원지역본부] 25년 1차 청년매입임대 예비입주자 모집 공고,강원특별자치도,2025.03.27,2025.04.09,접수마감,20215,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017827&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_561,1106,매입임대,[광주전남지역본부] 신혼·신생아 매입임대주택Ⅱ(전세형) 예비입주자 모집공고,광주광역시,2025.03.27,2025.04.09,접수마감,14497,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017813&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_562,1107,매입임대,[광주전남지역본부] 신혼·신생아 매입임대주택Ⅰ 예비입주자 모집공고,광주광역시 외,2025.03.27,2025.04.09,접수마감,9916,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017811&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_563,1108,매입임대,[광주전남지역본부] 청년 매입임대주택 예비입주자 모집공고,광주광역시 외,2025.03.27,2025.04.09,접수마감,37186,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017810&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_564,1109,행복주택,대전 중구·서구 행복주택 입주자격완화 예비입주자 모집(2025.03.27),대전광역시,2025.03.27,2025.04.10,접수마감,24735,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017829&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_565,1110,매입임대,[강원지역본부]25년 1차 신혼·신생아 매입임대주택Ⅱ(전세형) 예비입주자 모집공고,강원특별자치도,2025.03.27,2025.04.09,접수마감,9692,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017828&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_566,1111,매입임대,[대전충남] 신혼·신생아 매입임대주택Ⅱ(전세형) 예비입주자 모집 공고,대전광역시 외,2025.03.27,2025.04.09,접수마감,24501,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017756&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_567,1112,매입임대,[대전충남] 청년매입임대주택 예비입주자 모집 공고,대전광역시 외,2025.03.27,2025.04.09,접수마감,74306,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017713&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_568,1113,매입임대,[전북지역본부]2025년 1차 청년매입임대주택 예비입주자 모집공고,전북특별자치도,2025.03.27,2025.04.09,접수마감,32651,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017777&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_569,1114,매입임대,[전북지역본부] 2025년 1차 신혼·신생아 매입임대주택Ⅰ 예비입주자 모집공고,전북특별자치도,2025.03.27,2025.04.09,접수마감,8404,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017773&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_570,1115,매입임대,[전북지역본부]2025년 1차 신혼·신생아 매입임대주택Ⅱ(전세형) 예비입주자 모집공고,전북특별자치도,2025.03.27,2025.04.09,접수마감,7106,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017775&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_571,1116,매입임대,2025년 1차 대구경북 신혼ㆍ신생아Ⅰ매입임대 입주자 모집공고,대구광역시 외,2025.03.27,2025.04.09,접수마감,14543,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017815&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_572,1117,매입임대,2025년 1차 대구경북지역 신혼ㆍ신생아Ⅱ(전세형) 입주자 모집공고,대구광역시,2025.03.27,2025.04.09,접수마감,12444,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017791&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_573,1118,매입임대,2025년 1차 대구경북 청년매입임대 입주자 모집공고,대구광역시 외,2025.03.27,2025.04.09,접수마감,64818,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017789&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_574,1120,매입임대,[강원지역본부] 25년 1차 신혼·신생아 매입임대주택 예비입주자 모집 공고,강원특별자치도,2025.03.27,2025.04.09,접수마감,11041,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017826&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_575,1129,국민임대,해남해리2BL 국민임대주택 입주자 추가 모집,전라남도,2025.03.28,2025.04.16,접수마감,12763,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017658&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_576,1130,영구임대,군포시 영구임대주택 예비입주자 모집,경기도,2025.03.28,2025.04.16,접수마감,35048,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017831&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_577,1132,국민임대,[정정공고]남양주가운1단지 국민임대 예비입주자 모집 공고,경기도,2025.03.28,2025.04.11,접수마감,64032,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017749&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_578,1133,행복주택,판교제2테크노밸리A1 창업지원주택 및 성남재생산단A3 지역전략산업지원주택(행복주택) 예비입주자모집(2025.03.28.),경기도,2025.03.28,2025.04.11,접수마감,83723,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017778&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_579,1134,행복주택,김제지평선행복주택 일자리연계형 지원주택 입주자 추가모집,전북특별자치도,2025.03.28,2025.04.30,접수마감,5891,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017779&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_580,1135,행복주택,익산제3일반산단 행복주택 일자리연계형 지원주택 입주자 추가모집,전북특별자치도,2025.03.28,2025.04.30,접수마감,12817,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017780&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_581,1136,영구임대,화성서부권 영구임대주택 예비입주자 모집 공고(2025.03.28.),경기도,2025.03.28,2025.04.18,접수마감,51889,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017763&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_582,1142,행복주택,[정정공고]대전 중구·서구 행복주택 입주자격완화 예비입주자 모집(2025.03.27),대전광역시,2025.03.31,2025.04.10,접수마감,46995,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017848&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_583,1144,매입임대,서울 청년 특화형 매입임대주택 [아츠스테이 영등포] 예비입주자 모집공고[25.03.31],서울특별시,2025.03.31,2025.04.06,접수마감,112602,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017849&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_584,1151,영구임대,청주산남2-1 영구임대 예비입주자 모집,충청북도,2025.04.01,2025.04.25,접수마감,22598,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017782&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_585,1152,매입임대,[정정공고][강원지역본부] 25년1차 기숙사형 매입임대 예비입주자 모집공고,강원특별자치도,2025.04.01,2025.04.09,접수마감,7156,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017841&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
